sample,variable,n,mean,std,min,max,skew,kurtosis,pct_zero,iqr,p01,p05,p10,p25,p50,p75,p90,p95,p99
train_2016_2024,active_raw_VG,1234131,-0.2286042720079422,0.9875944256782532,-14.37530517578125,6.002322673797607,-3.998180866241455,29.63664436340332,0.0,0.3757406435906887,-4.185447883605957,-1.897681713104248,-0.5614943504333496,-0.3296619802713394,-0.14322689175605774,0.04607866331934929,0.5395956635475159,0.829426646232605,1.519245612621307
train_2016_2024,active_residual_Hz,1149206,-6.79817180326836e-09,1.0,-0.6041086912155151,7.155130386352539,3.7305259704589844,15.750581741333008,0.0,0.38918060157448053,-0.5712261855602264,-0.5268017649650574,-0.5009407699108124,-0.4480896219611168,-0.3508777916431427,-0.05890902038663626,0.8051060140132904,1.9042794704437256,5.160151529312121
train_2016_2024,active_residual_Gz,1149206,0.0,1.0,-0.5694139003753662,6.537461757659912,3.425748586654663,12.185358047485352,0.0,0.29603665322065353,-0.5433491468429565,-0.5011870712041855,-0.4765702039003372,-0.4285593181848526,-0.34419068694114685,-0.13252266496419907,0.7026038765907288,2.4034945964813232,4.645990371704102
train_2016_2024,active_residual_CH,1149206,-0.19012758135795593,1.07918119430542,-21.45876693725586,5.495859146118164,-5.784862518310547,60.91444778442383,0.0,0.400095172226429,-4.744017481803894,-1.3284408450126648,-0.5554626286029816,-0.2917630970478058,-0.10817666724324226,0.1083320751786232,0.4616497904062271,0.7900586426258087,1.5770979166030803
train_2016_2024,active_residual_VG,1149206,-0.25895994901657104,0.9626985192298889,-16.43914794921875,6.925776481628418,-4.627438545227051,39.402259826660156,0.0,0.31840342935174704,-4.3984084844589235,-1.8218998312950134,-0.5145433843135834,-0.30489853769540787,-0.15064414590597153,0.013504891656339169,0.3860543370246887,0.6115010380744934,1.1959298729896541
holdout_2025,funding_hours,133409,198.7437013786343,257.53502831462333,0.015555555555555555,1907.4580555555556,1.3548181788192784,0.5797911451384752,0.0,303.8713888888889,0.41087777777777773,1.645,3.2683333333333335,13.311111111111112,65.23555555555555,317.1825,665.3203888888888,825.2187777777777,840.3241666666667
holdout_2025,log_funding_hours,133409,4.0886224156585405,1.831366984036495,0.015435808129839248,7.554050894241678,-0.24237457663690715,-1.0551894943086486,0.0,3.1015888811999477,0.34421204242044257,0.9726710653102627,1.451223430983379,2.661036236334034,4.193217411744373,5.7626251175339815,6.501770619132925,6.716859602587922,6.734977039529518
holdout_2025,funded_within_72h,133409,0.5169816129346596,0.49971341447986145,0.0,1.0,-0.06796642646014305,-1.99541047927988,48.30183870653404,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
holdout_2025,pool_size_active,133409,789.9928640496519,519.9466730012808,10.0,2729.0,0.502550254088811,0.14233621084320802,0.0,666.0,13.0,29.0,77.0,443.0,769.0,1109.0,1450.0,1750.0,2216.0
holdout_2025,C_active,133409,6.251786319738879,1.1892307971004255,2.3978952727983707,7.912056888179006,-1.4770177177775157,1.3990495181030345,0.0,0.9162907318741551,2.6390573296152584,3.4011973816621555,4.356708826689592,6.095824562432225,6.646390514847729,7.01211529430638,7.280008252884188,7.467942332285852,7.7039102096163115
holdout_2025,H_active_raw,133409,0.15644053663920507,0.21804101091800163,0.0,1.0000000020720983,2.445681716325151,5.9900091847913775,0.01124361924607785,0.14720740166912083,0.007837361320503429,0.013377844811319938,0.017531459395861572,0.02810637104176273,0.06430444617417432,0.17531377271088355,0.40854308770747755,0.6013070774736291,0.99702655136565
holdout_2025,H_active_residual,124373,0.14538345186119034,0.22207407604376278,0.0,1.0000000166926974,2.5600519514493794,6.367101377691444,0.07236297267091732,0.1345762263756428,0.005899568117719633,0.01194264464138498,0.015666447476115366,0.02429607808346752,0.047159683101656316,0.1588723044591103,0.39493344569638866,0.6618958192168084,0.9973900199702118
holdout_2025,pool_size_14d,133409,1174.26829524245,757.5967091408464,2.0,3324.0,0.3917168753809254,-0.3840032614748923,0.0,1032.0,28.0,61.0,140.0,601.0,1157.0,1633.0,2235.0,2584.0,3067.920000000013
