fundraising_year,n,r2,b_const,b_dm_active_raw_Cz,b_dm_active_raw_Hz,b_dm_active_raw_CH,b_dm_active_raw_Vz,b_dm_active_raw_Gz,b_dm_active_raw_VG,b_dm_log_loan_amount,b_dm_log_borrower_count,b_dm_log_repayment_term,b_dm_log_platform_posting_7d,median_funding_hours,mean_log_fh,pct_funded_72h,mean_C,mean_H,mean_V,mean_G,mean_CH,mean_VG,median_pool_active,median_H_raw,median_G_raw,mean_boilerplate_share
2016,102468,0.34751760982300006,-0.0020258248501826637,0.317291030111068,0.4139642552362874,0.04378142936293874,-0.06270633543404452,-0.0886662689039983,0.1411054632902119,1.1020408260147463,0.18393186053925667,2.5301475130516304,0.5914382459410988,40.84125,3.6603661345844034,57.63262677128469,-0.37310174107551575,-0.12802742421627045,-0.19057881832122803,-0.04367520287632942,-0.18271678686141968,-0.18970541656017303,493.0,0.04223518362846694,0.04254725546684465,0.24480043351650238
2017,153563,0.3629781020609195,0.0017532103927380544,0.42536676191188005,0.6183197860722879,0.222798021852133,-0.02353373613261732,0.03286563723667816,0.19199920707507684,1.01273075541216,0.25585164107372166,2.940151224139844,1.3142222952360882,27.738055555555555,3.3625925069163394,61.16512441147933,-0.3981616199016571,-0.14214448630809784,0.012811670079827309,-0.007620498072355986,-0.22950245440006256,-0.2280503660440445,428.0,0.03808012037543959,0.0419668868719624,0.23949164152145386
2018,145009,0.3918731917273922,-0.0014013711792436115,0.6591785929740752,1.0656750541917461,0.39098490275688647,-0.04990087376711837,-0.6646179404625212,-0.21010733686944574,1.333543885536384,-0.33060444802402145,2.5035841504203082,0.6226629568850177,28.975277777777777,3.438899333936674,60.61692722520671,-0.3738301396369934,-0.3147162199020386,-0.02099212445318699,-0.20395249128341675,-0.05314848572015762,-0.1910269558429718,446.0,0.03605281449192516,0.03851418859153183,0.22523894906044006
2019,133897,0.37129288134419014,0.0009987544767301032,0.5257028019969215,0.27088663857668127,0.01346164479262739,0.10862222736981095,-0.14403386512822153,-0.006046015311275593,1.2852069654768785,-0.16032100258292672,1.9626609148538154,-0.36681012403121643,44.88333333333333,3.777820205331035,56.81456642045751,-0.30303269624710083,0.18981382250785828,-0.10313578695058823,0.23856492340564728,-0.13873997330665588,-0.32254377007484436,523.0,0.046749930949231355,0.042229702668470086,0.21640588343143463
2020,127096,0.3308847103881307,0.0002801151306657703,0.534393129502877,0.4426460572801788,0.0836204571825374,0.006524754521209479,-0.24791990588372786,0.02845790381083331,1.058991185599579,0.25277339375958885,2.239257254543336,-0.6817040659871141,120.27527777777777,4.465875006723545,43.2452634229244,0.3117212653160095,0.1699204295873642,0.04596276581287384,0.07921737432479858,0.015962759032845497,-0.09481325000524521,1293.0,0.059720198967221125,0.04936490641657354,0.3210991322994232
2021,153903,0.31611090822940136,1.8499828218069973e-05,0.5069257861983854,0.33224859371231374,0.09648614168457334,0.027781450885974942,-0.0808531183648917,0.08970222743037881,0.8170508888657063,0.33096256958229414,2.73277994926632,0.004569281269345344,131.5336111111111,4.487264585812325,41.564491920235476,0.42353904247283936,0.19891837239265442,0.10535070300102234,-0.01985062286257744,-0.16032229363918304,-0.24336640536785126,1333.0,0.07637525565873395,0.058776527211806706,0.35113540291786194
2022,136845,0.34931508903907493,0.0001982882620513192,0.4068752484569585,0.5072179303278954,0.20513067649783512,0.14392325074433748,-0.1159265650722999,-0.01789911084443199,1.1946414027818681,-0.25000978345864255,1.836761751356472,-0.14957459322218497,118.0325,4.4578576915844295,42.97562936168658,0.23479707539081573,0.08395634591579437,0.08964282274246216,-0.03789585828781128,-0.19974000751972198,-0.22015078365802765,1129.0,0.0599780588565492,0.05301080308286774,0.3010867238044739
2023,141316,0.44132826957839455,-0.00010148535644535802,0.5583918336278734,0.4417191801199322,0.15353614909624577,0.2945307524333464,-0.2614182372145301,7.870782680004208e-05,1.4561227820554163,-0.238322009681833,1.325610606465777,-0.0019752736860818507,132.38694444444445,4.536572100211765,40.551671431401964,0.2098863422870636,-0.07536454498767853,0.010060924105346203,-0.055179353803396225,-0.24814613163471222,-0.25558561086654663,1137.0,0.04851409625529349,0.04761858381101032,0.2503190338611603
2024,140034,0.47628301558129194,-1.7096873174655964e-17,0.6520293127118093,0.3164038272000853,0.07413756940338888,0.14366681702140985,-0.2197600759482972,0.0026501678768407555,1.524825741922268,-0.14071838813912782,1.6994158537072086,0.019012982129152284,110.5648611111111,4.485268855353288,43.21093448733879,0.19683952629566193,0.015131314285099506,-0.009497358463704586,0.06603965908288956,-0.16958501935005188,-0.2930034399032593,1030.0,0.052295553897552055,0.05164969762851532,0.2219938188791275
