grouping,level,n,r2,b_const,b_dm_active_raw_Cz,b_dm_active_raw_Hz,b_dm_active_raw_CH,b_dm_active_raw_Vz,b_dm_active_raw_Gz,b_dm_active_raw_VG,b_dm_log_loan_amount,b_dm_log_borrower_count,b_dm_log_repayment_term,b_dm_log_platform_posting_7d,loans,share_of_train_pct,median_funding_hours,pct_funded_72h,mean_H_raw,median_H_raw,mean_G_raw,median_pool_active,mean_boilerplate_share,mean_log_loan_amount
country_name,Kyrgyzstan,19819,0.3290075346969854,2.3777232602959684e-10,0.6172246328155673,0.7321256996895263,0.30810134840773445,-0.3525192114601528,-0.8581292564072103,-0.2461738882178636,0.6650146577583427,0.6750861710033662,1.3660676795475637,-0.26011294338723057,19819,1.606,476.62055555555554,22.261466269741156,0.04364203827123886,0.03886449175543544,0.03261469734646371,1230.0,0.26088669896125793,6.7426181348237755
country_name,India,18647,0.2176228823021661,1.0497668524418342e-10,0.35712731064774944,0.9912640531439745,0.11955337867697767,0.163481197154728,-0.2779599595890639,0.14099995290919873,1.224035118246707,-0.5310706826932551,0.9051413155976923,0.43099917951080047,18647,1.511,30.118333333333332,67.1689816056202,0.038083419645926514,0.028220052168988048,0.035646406506696905,410.0,0.10215341299772263,5.904799191156752
country_name,Senegal,17999,0.22853297107012593,2.10420662878862e-11,0.4626393460708947,1.0238562404665152,0.004644862590436012,0.46330322484395625,-1.033840918208041,0.34306573850442623,0.2816503286433981,0.33111116433084226,1.698995368792267,-0.13812588296033135,17999,1.458,599.0930555555556,15.634201900105563,0.025396809684722795,0.02189769301317926,0.02536327161186613,993.0,0.028414880856871605,7.425198569890192
country_name,Honduras,17141,0.23910431175293512,4.043991189716802e-11,0.37794037216730897,1.0058405565496205,0.25378396174424067,0.05200183907595084,-0.4284634648512178,0.21685855027883222,0.8603930740196075,-0.16495826954971082,1.0755406352726942,-0.06388770894609773,17141,1.389,304.93666666666667,26.62621784026603,0.031006649673938052,0.02419181580582977,0.03034918565789463,913.0,0.013594372197985649,6.483461149432031
country_name,Sierra Leone,16780,0.588647793444175,6.871975021797148e-11,-0.5385576545922167,1.8369419416727313,0.7902395233487409,0.14804763014104685,-1.0655282189784243,-0.232888134183194,1.9464061477837689,-1.4969883799015122,2.078810680506373,-0.3136278862047404,16780,1.36,51.28708333333333,56.6626936829559,0.03749932689615,0.03340702297460932,0.04188517802402975,821.0,0.10834470391273499,5.702302737629806
country_name,Nigeria,13481,0.4048837974889251,-2.6599943037295377e-10,1.1304714024372557,0.5087140577664214,0.13736088931939236,-0.31221986813208563,-0.45297237656976896,-0.09840000500682262,1.4071949729531645,-0.8050130125216619,0.9383531282464974,-0.5790683419707469,13481,1.092,106.74083333333333,45.79778948149247,0.1330898993661613,0.09291070447785599,0.06650089231713813,895.0,0.08655355870723724,5.272763026479763
country_name,Ghana,12593,0.46591882137725427,2.650037834726802e-11,0.41854571652143596,1.0825336251454605,-0.10316391161136818,-0.1440965271106311,-1.1408406799297943,-0.17689893307844098,1.4359452382617781,-0.48133292560702895,0.4833038218265524,-0.4710854267319015,12593,1.02,56.599444444444444,54.18089414754228,0.02947630448864364,0.0248108785380217,0.030455895902995203,518.0,0.05275353416800499,6.260366775791517
country_name,Palestine,12510,0.16005923012969725,1.5877263741675063e-10,0.38010096440462815,1.521434412406083,0.44104282775472337,0.1950047409520039,-0.6260422715931868,0.36044268673023155,0.4095534046181593,-0.3938189806353713,-0.17856752387542427,-0.39786951604361276,12510,1.014,160.58222222222224,32.48601119104716,0.07745740401343196,0.04352557965180697,0.05641558343578728,148.5,0.10144031047821045,7.550545250979727
country_name,Congo (DRC),10575,0.23010933449948845,-1.9710658244019925e-12,0.08445117987361175,1.4945348469391377,0.42629562652646663,0.2029487216916872,-1.1871818011443895,-0.26199593818987943,0.6435596052932019,-0.49099715131262206,1.4607785113025091,0.19809982727649528,10575,0.857,142.03722222222223,36.983451536643024,0.03882699468898234,0.02101245417694419,0.039299011105659996,429.0,0.03882507234811783,7.625902859992499
country_name,Timor-Leste,10110,0.20677225670555444,-6.456371281283733e-11,0.4471504162661086,0.8006485286049507,0.05921931238217156,-0.10514589461776473,-1.3671094104183725,-0.4306713981681563,0.7454621337062536,1.3362974988591005,1.4110461061139394,-0.1264820996921832,10110,0.819,268.4786111111111,26.58753709198813,0.04060789905105948,0.031867275828084476,0.03745035909198311,708.0,0.0501919761300087,6.586918299790785
country_name,Tanzania,9953,0.5053656515623703,1.0733774975184863e-10,0.5066906026432123,0.3087141109978087,-0.12250834335870844,-0.11223991698778797,-0.06216356307839447,-0.030293374376692935,0.8994140801778224,0.22030133474233424,2.9979119761974826,-0.5619892363859489,9953,0.806,78.25694444444444,48.53812920727419,0.04297900450810002,0.029500853931479068,0.0343821990909767,464.0,0.14139333367347717,6.233062498604458
